State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Massachusetts	96965	96301	95512	94895	94220	93693	93271	92675	91662	90889	90084	88970	87925	87052	86010	84933	83421	82182	80497	79332	78462	77793	76743	75333	73721	72025	70271	69087	68087	66263	64311	62205	60265	58302	56462	54938	53348	50969	46023	42944	41199	39643	38077	36372	34402	32181	29918	28163	26867	25475	22860	20974	18941	16790	15202	13837	12500	11736	10402	8966	7738	6620	5752	4955	4257	3240	2417	1838	1159	777	646	525	413	328	256	218	197	164	138	123	108	95	92	41	28	13	8	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Michigan	57355	56848	56589	55944	55544	55040	54816	54616	54304	53865	53468	52988	52337	51853	51054	50416	49982	49489	48307	47946	47526	47116	46735	46319	45643	45048	44333	43928	43736	43191	42348	41347	40360	39234	38190	37751	37184	36627	35252	33929	32935	31927	31348	30717	29952	29119	27893	26844	25487	24494	23853	22646	21375	20220	18851	17129	15633	14225	12669	10791	9292	7629	6508	5486	4634	3655	2877	2293	1791	1324	1033	787	548	334	80	65	54	53	33	25	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minnesota	24860	24200	23541	22957	22474	21969	21324	20582	19854	19014	18209	17679	17038	16381	15677	14978	14249	13443	12916	12493	11798	11270	10789	10087	9364	8579	7851	7234	6663	6228	5730	5136	4644	4181	3816	3602	3446	3185	2942	2721	2567	2470	2356	2213	2071	1912	1809	1695	1650	1621	1427	1335	1242	1154	1069	986	935	865	789	742	689	629	576	504	440	398	346	287	262	235	171	138	115	89	77	60	54	35	21	14	9	5	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mississippi	15501	15229	14790	14372	14044	13731	13458	13252	13005	12624	12222	11967	11704	11432	11296	11123	10801	10483	10090	9908	9674	9501	9378	9090	8686	8424	8207	7877	7550	7441	7212	6815	6569	6342	6094	5911	5718	5434	5153	4894	4716	4512	4274	3974	3793	3624	3360	3087	2942	2781	2642	2469	2260	2003	1915	1738	1638	1455	1358	1177	1073	937	848	759	669	579	486	376	320	249	207	140	80	50	34	21	12	10	6	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Missouri	13297	13118	12949	12815	12624	12437	12296	12114	11922	11797	11657	11510	11369	11225	11069	10794	10567	10490	10369	10124	10025	9906	9737	9573	9409	9164	8919	8776	8454	8154	7840	7563	7426	7306	7171	6997	6826	6625	6321	6137	5941	5807	5667	5517	5283	5111	4895	4686	4388	4160	4024	3799	3539	3327	3037	2722	2367	2291	2113	1834	1580	1350	1049	902	837	670	507	377	255	183	130	93	73	35	21	16	9	5	5	4	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montana	515	505	493	485	481	479	479	479	479	479	479	478	471	470	468	468	466	462	462	461	459	458	458	458	456	456	456	456	454	454	452	452	451	451	449	448	445	444	442	439	437	433	433	426	422	415	404	399	394	387	377	365	354	332	319	319	298	281	262	241	217	198	177	161	147	121	90	65	51	45	34	29	19	19	12	8	8	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska	14101	13905	13654	13261	12976	12619	12355	12134	11989	11662	11424	11119	10846	10625	10348	10220	9766	9411	9072	8732	8575	8328	8233	7830	7190	6771	6442	6123	5686	5332	4838	4332	3876	3613	3487	3126	2898	2474	2190	1826	1726	1646	1473	1348	1216	1094	994	930	870	805	718	678	594	538	490	437	376	339	296	273	249	193	185	136	121	99	91	84	77	73	62	61	53	47	43	36	33	31	29	27	24	23	17	16	16	14	14	13	13	13	13	13	13	13	13	13	13	12	11	11	11	11	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevada	8628	8519	8375	8247	8150	8059	7959	7886	7769	7531	7402	7301	7169	7059	6935	6810	6733	6604	6482	6311	6152	6120	6046	5942	5858	5744	5665	5627	5473	5390	5249	5053	4934	4812	4708	4638	4539	4398	4208	4081	3937	3830	3741	3626	3524	3321	3212	3137	3036	2860	2720	2606	2456	2318	2101	1971	1880	1758	1549	1458	1279	1113	1044	920	738	621	535	405	315	265	190	165	165	99	82	55	45	26	21	19	11	7	4	4	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewHampshire	4651	4545	4492	4389	4286	4231	4197	4149	4089	4014	3935	3868	3721	3652	3596	3556	3464	3382	3299	3239	3160	3071	3011	2947	2843	2741	2636	2588	2518	2429	2310	2146	2054	2010	1938	1864	1793	1720	1670	1588	1491	1447	1392	1342	1287	1211	1139	1091	1020	985	929	885	819	788	747	715	669	621	540	479	415	367	314	258	214	187	158	137	108	101	78	65	55	44	39	26	17	13	7	7	6	5	5	4	4	4	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewJersey	160445	159608	158844	157815	156628	155764	155092	154154	153104	152719	151472	150399	149013	148039	146334	145089	143905	142704	141560	140743	139945	138532	137085	135454	133635	131890	130593	128269	126744	123717	121190	118652	116264	113856	111188	109038	105523	102196	99989	95865	92387	88806	85301	81420	78467	75317	71030	68824	64584	61850	58151	54588	51027	47437	44416	41090	37505	34124	29895	25590	22255	18696	16636	13386	11124	8825	6876	4402	3675	2844	1914	1336	896	735	427	268	176	98	75	50	29	23	15	11	6	4	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewMexico	7689	7624	7493	7364	7252	7130	7026	6943	6795	6625	6472	6338	6192	6096	5938	5847	5662	5503	5364	5212	5069	4863	4778	4673	4492	4290	4137	4030	3850	3732	3513	3411	3213	2975	2825	2728	2662	2524	2379	2210	2072	1971	1845	1798	1711	1597	1484	1407	1345	1245	1174	1090	989	865	794	686	624	543	495	403	363	315	281	237	208	191	136	112	100	83	65	57	43	35	28	23	21	17	13	10	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	375575	374471	373108	371559	369801	368669	367625	366346	364745	362991	361313	359235	357757	356278	355037	353136	350951	348192	345828	343705	342267	340657	338519	335804	332931	329405	326659	324357	321833	318134	313575	309696	304994	300276	296991	292914	286901	276218	267932	261591	255932	251608	246741	240542	233293	225761	217130	205375	197973	191425	182990	172830	162036	151271	141703	132061	124085	115963	103651	92971	84363	76211	67462	59783	53516	44745	39057	33116	25703	20899	15188	10371	7113	4161	2387	1375	950	732	610	421	326	217	173	142	106	89	44	22	11	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthCarolina	28686	27761	26735	25616	24787	24188	23997	23231	22731	21661	20915	20221	19762	19121	18537	18009	17190	16593	15850	15402	15069	14783	14387	13879	13431	12783	12283	11871	11668	11514	10922	10507	9947	9568	9035	8830	8542	8052	7608	7220	6951	6764	6493	6140	5859	5463	5123	4992	4788	4520	4310	3906	3651	3423	3220	2870	2585	2402	2093	1857	1580	1526	1302	1164	971	782	637	561	397	302	269	184	144	104	66	42	34	32	25	18	16	8	7	7	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthDakota	2580	2557	2523	2484	2442	2422	2457	2418	2365	2317	2229	2095	1994	1931	1900	1848	1761	1712	1647	1571	1518	1491	1464	1425	1371	1323	1266	1225	1191	1153	1107	1067	1033	991	942	867	803	748	709	679	644	627	585	528	439	393	365	341	331	308	293	278	269	251	237	225	207	186	173	159	147	126	108	97	93	68	58	45	36	32	30	28	27	19	7	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohio	35513	35034	34566	33915	33439	33006	32477	31911	31408	30795	30168	29437	28953	28455	27925	27476	26956	26363	25727	25257	24785	24086	23697	23018	22131	21576	20969	20474	19914	19335	18743	18027	17303	16769	16325	15963	15587	15169	14694	14117	13725	12919	11602	10222	9107	8414	7791	7280	6975	6605	6251	5879	5513	5149	4783	4450	4043	3739	3312	2902	2547	2199	1933	1665	1406	1144	867	706	564	444	351	247	169	120	90	67	50	37	26	13	5	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oklahoma	6506	6418	6338	6270	6229	6137	6090	6037	5960	5849	5680	5532	5489	5398	5310	5237	5086	4962	4852	4731	4613	4589	4490	4424	4330	4201	4127	4044	3972	3851	3748	3618	3473	3410	3280	3253	3193	3120	3017	2894	2807	2680	2599	2570	2465	2357	2263	2184	2069	1970	1868	1794	1683	1523	1470	1326	1251	1159	987	879	719	566	481	429	377	322	248	164	106	81	67	53	49	44	29	18	10	8	4	3	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oregon	4243	4185	4131	4086	4038	3967	3949	3927	3888	3864	3817	3801	3726	3687	3623	3612	3541	3479	3416	3359	3286	3228	3160	3068	2989	2916	2839	2759	2680	2635	2579	2510	2446	2385	2354	2311	2253	2177	2127	2059	2002	1956	1910	1844	1785	1736	1663	1633	1584	1527	1447	1371	1321	1239	1181	1132	1068	999	899	826	736	690	606	548	479	414	316	266	209	191	161	137	114	87	74	66	46	39	36	30	30	20	14	13	13	6	2	2	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pennsylvania	76218	75789	75073	74312	73646	72873	72356	71656	71102	70305	69252	68151	67404	66676	65745	65228	64178	63158	62194	61407	60557	60037	58661	57501	56149	54989	53967	52992	52079	51071	49764	48224	46191	45323	43728	42709	41626	40298	38334	36763	35384	34005	32992	31742	30121	28314	26804	25591	24295	22955	21774	20128	18379	16414	14582	13074	11589	10109	8420	7016	5805	4997	4156	3441	2815	2217	1690	1151	851	644	504	388	269	187	139	101	81	68	47	41	22	16	12	10	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RhodeIsland	14928	14819	14635	14494	14353	14210	14065	14065	13952	13736	13571	13356	12951	12795	12674	12434	12219	12016	11835	11614	11450	11274	10989	10779	10530	10205	9933	9652	9477	9289	8962	8621	8247	7926	7708	7439	7129	6699	6256	5841	5500	5090	4706	4491	4177	3838	3529	3251	2976	2665	2349	2015	1727	1450	1229	1082	922	806	711	657	566	488	408	294	239	203	165	132	124	106	83	66	44	44	33	23	21	20	20	20	5	5	5	3	3	3	3	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SouthCarolina	11861	11394	11131	10788	10623	10416	10178	10096	9895	9638	9379	9175	9056	8942	8816	8661	8407	8189	8030	7927	7792	7653	7531	7367	7142	6936	6841	6757	6626	6489	6258	6095	5881	5735	5613	5490	5253	5070	4917	4761	4608	4439	4377	4246	4086	3931	3656	3553	3439	3319	3207	3065	2792	2552	2417	2232	2049	1917	1700	1554	1293	1083	925	774	660	539	456	424	342	299	194	172	126	81	60	47	33	28	19	13	12	10	9	7	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SouthDakota	4993	4960	4866	4793	4710	4653	4586	4563	4468	4356	4177	4177	4085	4027	3987	3959	3887	3792	3732	3663	3614	3517	3393	3144	2905	2779	2720	2667	2630	2587	2525	2450	2375	2314	2246	2213	2147	2040	1956	1858	1755	1685	1635	1541	1410	1310	1167	987	867	729	626	536	447	393	320	288	240	212	187	165	128	107	100	90	68	58	46	41	30	28	21	14	14	14	11	11	10	9	9	9	8	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tennessee	22832	22676	22199	21763	21360	20960	20533	20116	19765	19364	18970	18534	18301	17767	17391	17204	16917	16588	16261	15777	15423	15060	14675	14276	14108	13737	13555	13283	12871	12376	11781	10506	10255	9974	9739	9435	8918	8618	8169	7681	7317	6994	6824	6624	6423	6077	5864	5654	5483	5144	4983	4793	4456	4246	4010	3753	3538	3265	3032	2868	2689	2049	1721	1569	1363	1180	981	806	678	522	424	312	237	155	98	73	52	39	32	26	18	8	7	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Texas	64974	63396	62073	60820	59105	57573	56490	56050	55386	54369	53441	52183	51080	49788	48828	47866	46987	45169	43822	42348	40988	40037	38849	37943	36682	35441	34286	33134	32299	31433	30342	29072	27839	26868	25963	25209	24494	23650	22706	21769	20949	20035	19441	18927	18131	16928	16106	15303	14487	13776	13208	12290	11372	9897	8968	8104	7091	6566	5669	4880	4255	3570	3036	2709	2158	1940	1542	1119	857	728	632	547	377	248	166	106	87	80	69	58	41	33	31	24	23	19	19	16	12	11	11	11	11	11	10	10	10	10	4	4	4	2	2	2	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Utah	9829	9551	9282	8953	8710	8622	8521	8392	8260	8057	7876	7717	7530	7384	7238	7068	6930	6760	6624	6454	6364	6251	6103	5919	5724	5605	5449	5326	5175	4981	4829	4672	4499	4343	4236	4123	3950	3782	3621	3451	3301	3213	3071	2942	2813	2687	2549	2420	2368	2305	2208	2103	1980	1860	1737	1662	1618	1426	1248	1077	1012	887	806	719	608	480	402	346	298	257	182	138	112	80	65	51	40	29	21	7	7	5	4	3	3	3	3	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vermont	981	977	975	974	971	967	962	956	954	952	950	944	944	940	940	934	933	932	929	927	926	926	921	919	916	908	907	902	897	886	879	866	862	862	855	851	843	827	825	823	818	816	812	803	779	768	759	752	748	727	711	679	628	605	575	543	512	461	389	338	321	293	256	235	211	184	158	123	95	75	52	49	29	22	19	14	12	8	5	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Virginia	44607	43611	42533	41401	40249	39342	37727	36244	35749	34950	34137	32908	32145	31140	30388	29683	28672	27813	26746	25800	25070	24081	23196	22342	21570	20256	20256	19492	18671	17731	16901	15846	14961	14338	13534	12969	12365	11595	10999	10265	9629	8989	8536	8052	7490	6888	6499	6170	5746	5273	5076	4508	4041	3644	3332	2877	2636	2406	2011	1705	1511	1249	1020	889	739	605	603	390	290	254	219	152	115	94	78	67	51	45	42	30	17	10	8	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Washington	22543	22347	22109	21825	21565	21278	21005	20732	20487	20274	20033	19864	19746	19521	19281	19109	18913	18649	18287	18186	17983	17592	17446	17297	17017	16713	16081	15905	15809	15253	15010	14696	14378	14059	13864	13663	13484	13120	12906	12539	12345	12191	11805	11802	11445	11152	10783	10694	10538	10411	10224	9887	9608	9097	8682	8384	7984	7498	6966	6585	5588	5292	5179	4896	4311	3770	3208	2585	2469	2101	1844	1655	1404	1228	1026	908	794	675	609	511	419	338	279	179	141	110	86	75	47	32	23	17	10	7	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
