-124.81,42.852
-124.81,48.362
-124.21,38.737
-124.21,46.371
-122.6,49.051
-120.63,34.488
-120.5459439505134,44.67593344984417
-120.3845886540546,40.54735105115179
-118.8336388923476,49.051
-117.8334275528083,37.15117985698537
-117.18,32.43
-116.7632378050409,44.98959765341365
-115.7126251751539,41.00187927794336
-114.97,49.051
-114.85,32.364
-113.7994147780918,36.69333766811317
-112.7005904095907,44.91534419937752
-111.54,31.368
-111.3817388390999,40.59512927754729
-110.4889878798382,49.051
-109.9199690435468,35.74561405694617
-108.5534744844321,44.7820943350272
-108.02,31.103
-107.5116845050759,39.91532686453323
-106.22,31.169
-106.03,49.051
-105.8989237336584,35.53241596946669
-104.8010116046152,43.43052408176086
-103.44,28.58
-103.3510652983711,38.84537685555713
-102.3633499465585,47.05953807688651
-101.9397866950506,33.98856425323994
-101.64,29.377
-100.7729126145829,42.59411997950276
-99.41167428454582,38.27878045430852
-99.254,26.124
-98.871,49.051
-97.77579048953024,31.31862756538148
-97.70741373466907,45.49591889625906
-97.55861835723931,34.88300961455889
-97.06399999999999,27.385
-96.798,25.726
-96.41679638414489,41.50735282913874
-94.895,49.449
-94.64834209410766,37.65614559179187
-93.61199999999999,29.377
-93.44580215186716,45.07993359664842
-93.24766366341748,33.45554959705787
-92.03805903960115,41.11170971464427
-90.72,48.19
-90.32277893624915,37.35317648592849
-89.395,48.057
-88.965,28.978
-88.93677777486552,33.78260699650748
-88.87055257376208,43.772860011269
-87.571,29.974
-87.34,47.726
-87.28724582202716,40.70050797686218
-85.68061356358511,37.3664041129726
-85.15300000000001,46.864
-84.570849514372,33.57165327665079
-83.654,29.377
-83.16500000000001,41.629
-82.914,45.967
-82.70099999999999,44.081
-82.43600000000001,42.822
-81.995,25.726
-81.45471897333891,36.87921688371576
-81.39,41.95
-81.31,30.363
-80.051,24.531
-80.051,27.116
-79.98399999999999,32.616
-78.8,43.5
-78.47447292236622,39.21660157682473
-76.604,44.081
-76.14100000000001,34.538
-75.61,35.864
-74.815,38.581
-74.815,45.208
-73.622,40.37
-71.369,45.407
-70.441,42.557
-69.646,41.25
-69.116,47.66
-67.658,47.196
-66.664,44.744
