State	X2020.08.31	X2020.08.30	X2020.08.29	X2020.08.28	X2020.08.27	X2020.08.26	X2020.08.25	X2020.08.24	X2020.08.23	X2020.08.22	X2020.08.21	X2020.08.20	X2020.08.19	X2020.08.18	X2020.08.17	X2020.08.16	X2020.08.15	X2020.08.14	X2020.08.13	X2020.08.12	X2020.08.11	X2020.08.10	X2020.08.09	X2020.08.08	X2020.08.07	X2020.08.06	X2020.08.05	X2020.08.04	X2020.08.03	X2020.08.02	X2020.08.01	X2020.07.31	X2020.07.30	X2020.07.29	X2020.07.28	X2020.07.27	X2020.07.26	X2020.07.25	X2020.07.24	X2020.07.23	X2020.07.22	X2020.07.21	X2020.07.20	X2020.07.19	X2020.07.18	X2020.07.17	X2020.07.16	X2020.07.15	X2020.07.14	X2020.07.13	X2020.07.12	X2020.07.11	X2020.07.10	X2020.07.09	X2020.07.08	X2020.07.07	X2020.07.06	X2020.07.05	X2020.07.04	X2020.07.03	X2020.07.02	X2020.07.01	X2020.06.30	X2020.06.29	X2020.06.28	X2020.06.27	X2020.06.26	X2020.06.25	X2020.06.24	X2020.06.23	X2020.06.22	X2020.06.21	X2020.06.20	X2020.06.19	X2020.06.18	X2020.06.17	X2020.06.16	X2020.06.15	X2020.06.14	X2020.06.13	X2020.06.12	X2020.06.11	X2020.06.10	X2020.06.09	X2020.06.08	X2020.06.07	X2020.06.06	X2020.06.05	X2020.06.04	X2020.06.03	X2020.06.02	X2020.06.01	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
NewMexico	770	769	767	764	755	750	747	745	743	739	734	729	723	718	714	711	703	697	695	693	690	685	681	675	669	667	658	655	654	651	642	635	632	626	619	614	607	601	596	591	588	578	571	569	565	562	557	551	548	545	543	539	533	527	519	515	513	513	511	503	500	497	493	492	491	489	485	480	476	469	469	469	464	456	452	447	440	435	431	426	426	410	404	400	396	392	387	383	375	367	362	356	351	344	335	329	325	320	317	308	302	294	283	276	270	265	259	253	242	231	219	208	200	191	181	172	169	162	156	151	139	131	123	112	110	104	99	93	84	78	71	65	58	55	53	51	44	36	36	31	26	20	19	19	16	13	12	12	11	10	7	6	5	4	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	25328	25327	25319	25312	25309	25305	25297	25295	25288	25282	25278	25275	25270	25264	25256	25250	25244	25232	25228	25218	25211	25204	25202	25195	25190	25185	25179	25175	25172	25170	25164	25150	25145	25132	25126	25117	25106	25103	25090	25081	25068	25058	25056	25048	25035	25024	25014	25003	24994	24989	24979	24974	24968	24959	24944	24924	24913	24904	24896	24885	24877	24866	24855	24842	24835	24830	24814	24800	24782	24766	24739	24725	24710	24686	24661	24629	24608	24579	24551	24527	24495	24442	24404	24348	24299	24259	24212	24175	24133	24079	24023	23959	23905	23848	23780	23722	23643	23564	23488	23391	23282	23195	23083	22976	22843	22729	22619	22478	22304	22170	22013	21845	21640	21478	21271	21045	20828	19877	19645	19415	19189	18909	18610	18321	18015	17638	17303	16966	16599	16162	15740	15302	14828	14347	13869	13362	12822	12192	11586	10834	10056	9385	8627	7844	7067	6268	5489	4758	4159	3565	2935	2373	1941	1550	1218	965	728	519	385	285	210	114	114	44	35	12	12	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthCarolina	2702	2692	2683	2652	2630	2606	2570	2535	2531	2521	2494	2465	2431	2396	2348	2347	2343	2313	2287	2249	2204	2172	2168	2160	2134	2092	2050	2010	1982	1969	1964	1924	1903	1865	1820	1790	1785	1778	1746	1726	1698	1668	1642	1634	1629	1606	1588	1568	1552	1510	1503	1499	1479	1461	1441	1420	1398	1396	1395	1392	1391	1373	1343	1325	1322	1312	1303	1284	1266	1251	1223	1220	1212	1197	1175	1168	1154	1118	1109	1104	1092	1064	1053	1029	1006	996	992	966	960	939	921	898	886	877	859	827	794	766	754	744	737	728	716	702	691	661	659	652	641	615	597	577	550	547	544	527	507	477	452	430	422	420	399	378	354	342	306	299	289	269	253	242	213	179	172	164	152	131	117	108	86	81	80	74	65	53	46	33	31	24	19	16	10	8	6	4	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthDakota	118	118	118	118	118	117	115	112	112	112	112	112	110	109	105	105	105	105	105	104	102	101	98	98	98	98	96	96	95	95	95	95	95	92	92	91	91	91	88	88	88	84	82	82	82	82	82	81	78	78	78	78	78	78	78	81	78	78	78	78	78	78	78	77	77	77	77	76	74	73	72	71	71	71	70	70	69	68	67	67	67	67	67	65	62	59	59	59	58	54	54	50	48	48	48	48	44	40	39	39	39	39	38	37	37	37	35	35	35	31	29	25	24	24	24	24	23	22	17	15	16	24	23	19	19	19	19	17	16	15	15	14	13	13	10	9	9	9	9	9	8	8	7	6	5	4	4	3	3	3	3	3	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohio	4138	4128	4126	4105	4076	4044	3996	3986	3978	3975	3955	3929	3907	3871	3832	3826	3824	3784	3755	3734	3708	3673	3669	3668	3652	3618	3596	3570	3539	3529	3515	3489	3442	3422	3382	3344	3307	3297	3297	3256	3235	3219	3189	3174	3132	3112	3103	3075	3069	3064	3058	3036	3032	3006	2991	2970	2927	2911	2907	2903	2903	2876	2863	2818	2807	2804	2788	2772	2755	2735	2704	2700	2697	2667	2633	2611	2597	2573	2557	2554	2508	2490	2457	2421	2404	2377	2370	2355	2339	2299	2258	2206	2155	2149	2131	2098	2044	2002	1987	1969	1956	1872	1836	1781	1720	1657	1625	1610	1581	1534	1483	1436	1357	1341	1331	1306	1271	1225	1135	1056	1038	1021	1002	975	937	799	753	728	711	690	656	610	557	509	471	451	418	389	361	324	274	253	247	231	213	193	167	142	119	102	91	81	65	55	39	29	25	19	15	10	8	6	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oklahoma	800	799	797	786	778	763	744	730	726	725	715	709	699	682	665	661	657	644	638	627	618	605	603	603	600	593	583	566	551	550	549	541	536	523	509	496	496	496	484	477	474	461	452	451	451	445	438	432	428	424	422	421	416	410	407	404	399	398	398	398	395	389	387	385	385	384	377	375	372	371	369	369	368	367	366	364	363	359	359	359	359	357	355	353	348	348	345	344	344	341	339	334	334	334	329	326	322	318	313	311	311	307	304	299	294	288	288	288	285	284	278	278	274	272	270	266	260	253	247	238	238	238	230	222	214	207	197	195	194	188	179	170	164	143	140	139	136	131	123	108	99	96	94	88	80	79	67	51	46	42	38	34	30	23	17	16	15	8	7	5	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oregon	459	458	454	447	438	433	428	420	417	417	414	412	408	397	388	388	386	385	383	375	368	357	356	355	348	339	338	333	328	326	325	322	316	311	303	289	289	286	282	273	269	269	262	260	257	254	249	247	244	237	234	232	232	230	224	220	215	215	213	209	209	208	207	204	202	202	202	197	195	192	192	190	189	188	187	183	182	180	176	174	173	171	169	169	164	164	163	161	159	159	157	154	153	153	151	151	148	148	148	148	147	147	145	144	140	138	137	137	137	137	134	130	130	127	127	124	121	115	113	109	109	109	104	103	101	92	92	91	87	86	83	78	78	75	74	72	70	64	58	55	53	52	48	44	44	33	33	27	27	26	22	21	18	18	16	13	13	12	11	8	8	5	4	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pennsylvania	7673	7673	7671	7655	7635	7624	7605	7579	7578	7576	7558	7538	7523	7499	7468	7468	7465	7445	7409	7385	7352	7317	7314	7313	7297	7282	7244	7232	7209	7209	7204	7189	7176	7162	7146	7122	7118	7114	7101	7079	7063	7038	7018	7015	7007	6992	6973	6957	6931	6911	6904	6897	6880	6848	6812	6787	6754	6753	6749	6746	6712	6649	6649	6614	6579	6579	6579	6557	6518	6464	6426	6423	6419	6399	6361	6319	6276	6243	6215	6211	6162	6113	6062	6014	5953	5943	5931	5886	5817	5741	5667	5567	5555	5537	5464	5373	5265	5152	5139	5124	5096	4984	4869	4624	4624	4505	4418	4403	4342	4218	3943	3806	3731	3707	3688	3616	3416	3106	3012	2458	2444	2418	2354	2292	2195	1716	1597	1550	1537	1492	1421	1622	1564	1204	1112	836	756	707	647	584	524	507	494	416	338	309	240	162	150	136	102	90	74	63	49	38	34	22	16	11	7	6	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RhodeIsland	1048	1047	1047	1046	1044	1041	1039	1035	1035	1035	1030	1028	1027	1024	1023	1022	1022	1021	1019	1018	1016	1015	1015	1015	1014	1014	1012	1011	1010	1007	1007	1007	1007	1007	1005	1004	1002	1002	1002	1001	997	996	995	990	990	990	988	987	985	984	976	976	976	974	971	969	960	960	960	960	959	956	950	946	927	927	927	920	912	906	903	894	894	894	885	876	865	851	833	833	833	823	812	808	799	772	772	772	756	742	732	720	718	711	693	677	655	634	608	608	597	579	556	538	532	506	499	489	479	468	462	444	430	422	418	399	388	370	355	341	320	296	279	266	251	239	233	226	215	202	213	201	186	175	164	150	118	105	87	80	73	63	56	49	43	35	30	27	25	17	14	12	10	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SouthCarolina	2720	2709	2698	2655	2628	2573	2529	2511	2504	2493	2459	2401	2360	2343	2288	2269	2260	2204	2186	2144	2098	2049	2031	2007	1962	1943	1894	1847	1793	1777	1751	1712	1667	1615	1565	1506	1491	1465	1385	1334	1285	1221	1164	1155	1135	1096	1070	998	993	972	961	951	929	905	884	846	827	820	813	793	784	766	739	720	716	711	694	693	683	673	659	653	644	639	621	617	607	602	600	599	593	588	575	568	557	546	545	538	525	518	501	500	494	487	483	470	466	446	440	435	425	419	407	399	399	391	380	380	380	371	355	355	331	331	330	316	305	305	283	275	275	267	256	244	203	177	174	174	166	150	150	140	124	120	120	119	109	107	107	97	82	82	80	72	67	63	51	44	44	40	31	31	26	22	18	16	13	9	9	7	5	5	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
