State	X2020.12.29	X2020.12.28	X2020.12.27	X2020.12.26	X2020.12.25	X2020.12.24	X2020.12.23	X2020.12.22	X2020.12.21	X2020.12.20	X2020.12.19	X2020.12.18	X2020.12.17	X2020.12.16	X2020.12.15	X2020.12.14	X2020.12.13	X2020.12.12	X2020.12.11	X2020.12.10	X2020.12.09	X2020.12.08	X2020.12.07	X2020.12.06	X2020.12.05	X2020.12.04	X2020.12.03	X2020.12.02	X2020.12.01	X2020.11.30	X2020.11.29	X2020.11.28	X2020.11.27	X2020.11.26	X2020.11.25	X2020.11.24	X2020.11.23	X2020.11.22	X2020.11.21	X2020.11.20	X2020.11.19	X2020.11.18	X2020.11.17	X2020.11.16	X2020.11.15	X2020.11.14	X2020.11.13	X2020.11.12	X2020.11.11	X2020.11.10	X2020.11.09	X2020.11.08	X2020.11.07	X2020.11.06	X2020.11.05	X2020.11.04	X2020.11.03	X2020.11.02	X2020.11.01	X2020.10.31	X2020.10.30	X2020.10.29	X2020.10.28	X2020.10.27	X2020.10.26	X2020.10.25	X2020.10.24	X2020.10.23	X2020.10.22	X2020.10.21	X2020.10.20	X2020.10.19	X2020.10.18	X2020.10.17	X2020.10.16	X2020.10.15	X2020.10.14	X2020.10.13	X2020.10.12	X2020.10.11	X2020.10.10	X2020.10.09	X2020.10.08	X2020.10.07	X2020.10.06	X2020.10.05	X2020.10.04	X2020.10.03	X2020.10.02	X2020.10.01	X2020.09.30	X2020.09.29	X2020.09.28	X2020.09.27	X2020.09.26	X2020.09.25	X2020.09.24	X2020.09.23	X2020.09.22	X2020.09.21	X2020.09.20	X2020.09.19	X2020.09.18	X2020.09.17	X2020.09.16	X2020.09.15	X2020.09.14	X2020.09.13	X2020.09.12	X2020.09.11	X2020.09.10	X2020.09.09	X2020.09.08	X2020.09.07	X2020.09.06	X2020.09.05	X2020.09.04	X2020.09.03	X2020.09.02	X2020.09.01	X2020.08.31	X2020.08.30	X2020.08.29	X2020.08.28	X2020.08.27	X2020.08.26	X2020.08.25	X2020.08.24	X2020.08.23	X2020.08.22	X2020.08.21	X2020.08.20	X2020.08.19	X2020.08.18	X2020.08.17	X2020.08.16	X2020.08.15	X2020.08.14	X2020.08.13	X2020.08.12	X2020.08.11	X2020.08.10	X2020.08.09	X2020.08.08	X2020.08.07	X2020.08.06	X2020.08.05	X2020.08.04	X2020.08.03	X2020.08.02	X2020.08.01	X2020.07.31	X2020.07.30	X2020.07.29	X2020.07.28	X2020.07.27	X2020.07.26	X2020.07.25	X2020.07.24	X2020.07.23	X2020.07.22	X2020.07.21	X2020.07.20	X2020.07.19	X2020.07.18	X2020.07.17	X2020.07.16	X2020.07.15	X2020.07.14	X2020.07.13	X2020.07.12	X2020.07.11	X2020.07.10	X2020.07.09	X2020.07.08	X2020.07.07	X2020.07.06	X2020.07.05	X2020.07.04	X2020.07.03	X2020.07.02	X2020.07.01	X2020.06.30	X2020.06.29	X2020.06.28	X2020.06.27	X2020.06.26	X2020.06.25	X2020.06.24	X2020.06.23	X2020.06.22	X2020.06.21	X2020.06.20	X2020.06.19	X2020.06.18	X2020.06.17	X2020.06.16	X2020.06.15	X2020.06.14	X2020.06.13	X2020.06.12	X2020.06.11	X2020.06.10	X2020.06.09	X2020.06.08	X2020.06.07	X2020.06.06	X2020.06.05	X2020.06.04	X2020.06.03	X2020.06.02	X2020.06.01	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Hawaii	21538	21463	21418	21323	21204	21048	20920	20815	20749	20615	20413	20257	20095	19954	19844	19788	19599	19512	19315	19179	19056	18976	18923	18842	18738	18605	18484	18342	18266	18223	18138	18082	18006	17881	17764	17656	17596	17483	17361	17199	17081	16974	16905	16853	16759	16652	16534	16437	16320	16242	16179	16051	15923	15785	15686	15531	15444	15367	15284	15216	15116	15039	14978	14914	14877	14758	14669	14529	14427	14350	14262	14225	14143	14047	13962	13872	13773	13712	13670	13569	13498	13333	13232	13124	13041	12991	12921	12788	12694	12589	12469	12382	12295	12197	12070	11938	11848	11681	11618	11562	11485	11376	11239	11080	10978	10913	10834	10722	10593	10423	10254	10156	9959	9855	9693	9473	9202	8991	8653	8472	8339	8139	7830	7566	7260	6984	6984	6600	6356	6072	5844	5844	5609	5215	5042	4825	4543	4312	4312	3958	3638	3498	3346	3115	2914	2763	2591	2448	2242	2197	2111	1989	1865	1757	1711	1683	1620	1549	1490	1435	1418	1393	1381	1354	1334	1311	1292	1264	1243	1220	1200	1158	1130	1094	1071	1030	1023	999	975	946	926	917	900	899	872	866	850	835	819	816	814	803	789	762	744	740	736	728	723	706	692	685	682	676	675	673	664	655	653	653	652	652	651	649	647	644	643	643	643	643	642	647	643	641	640	640	639	638	637	638	635	634	632	631	629	629	626	625	621	620	620	619	618	613	609	607	606	603	601	596	592	586	584	580	574	553	541	530	517	504	499	486	465	442	435	410	387	371	351	319	285	258	208	204	175	151	120	106	95	90	77	56	48	37	26	16	14	10	7	2	2	2	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idaho	137010	136215	135787	135233	135233	133985	132594	130877	129960	129069	128218	126878	125452	124019	122217	121179	120632	119610	118028	116203	113905	111893	110510	109705	108366	106455	104734	103305	101698	100484	99660	98500	96503	96503	94730	93090	91653	90834	89764	87978	86435	85125	83344	82245	81317	79798	78279	77121	75428	74227	72961	72312	70909	69579	68314	67024	65845	65088	64608	63810	62746	61785	60923	60041	59344	58694	57673	56600	55650	54663	53790	53092	52582	51704	50610	49892	49247	48663	48066	47701	47088	46426	45753	45082	44422	43964	43702	43238	42561	42048	41434	40923	40501	40296	39757	39234	38743	38347	37901	37491	37247	36959	36489	36093	35810	35532	35279	35167	34950	34617	34310	33981	33741	33667	33477	33196	32927	32664	32368	32088	31867	31677	31384	31122	30780	30475	30070	29853	29662	29369	29120	28696	28326	27942	27660	27477	27173	26631	26133	25595	25100	24671	24495	23922	23399	22707	22234	21675	21344	21114	20721	20246	19679	19222	18694	18177	17827	17264	16736	16322	15822	15266	14873	14302	13752	13133	12445	11718	11402	10902	10505	9928	9428	8969	8539	8052	7733	7370	6994	6593	6370	6117	5752	5319	5319	5148	4865	4645	4402	4254	4006	4006	3871	3743	3632	3540	3462	3399	3399	3353	3302	3260	3220	3189	3139	3139	3111	3054	2990	2933	2906	2839	2839	2803	2769	2731	2699	2626	2626	2626	2595	2534	2506	2476	2455	2419	2419	2389	2351	2324	2293	2260	2230	2230	2205	2178	2158	2127	2106	2061	2061	2035	2015	1984	1952	1917	1897	1887	1870	1836	1802	1766	1736	1672	1668	1655	1609	1587	1464	1453	1426	1407	1396	1353	1232	1210	1170	1101	1077	1013	891	669	525	415	310	261	230	189	123	73	50	47	42	31	23	11	9	7	5	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illinois	948006	942362	937909	934142	930849	925107	918070	911308	905069	900370	894367	886805	879428	870600	863477	856118	848904	841688	832951	823531	812430	804174	796264	787573	779975	770088	759562	748603	738846	726304	720114	712936	705063	697489	685467	674089	664620	656298	646286	634395	621383	606771	597849	585248	573616	562985	551957	536542	523840	511183	498560	487987	477978	465540	453750	443815	436277	429761	423539	416559	408660	400171	393808	387698	383698	378969	374907	368746	363746	358804	354462	350748	347635	343390	339761	334658	330643	327781	324930	322188	319461	316556	313439	310380	307750	306133	304280	302827	300385	297929	295763	293490	292128	290419	288815	286374	283569	281312	279464	277933	276456	275054	272525	270302	268246	266305	264839	263466	262004	259883	257571	255618	254281	252889	251508	250105	247299	241705	240345	238217	236725	235057	233065	231185	228751	227044	224887	223207	221595	219702	217346	215053	213221	210926	209186	207413	205851	204023	201727	199893	198248	196699	195380	193998	191808	189705	187752	185993	184522	183224	181757	180118	178138	176366	174973	173897	172666	171125	169699	168100	166476	164878	163923	162750	161785	160509	159082	157825	156638	155931	155048	154094	152899	151572	150554	149574	148987	148373	147734	146872	145935	145066	144238	143514	142776	142130	141344	140434	139540	138825	138224	137762	137104	136470	135639	135046	134500	133877	133404	132732	132059	131327	130561	129936	129139	127757	126890	125915	124759	123830	122848	121234	120260	118917	117455	115833	114306	113195	112017	110304	107796	105444	102686	100418	98030	96485	94191	92457	90369	87937	84698	83021	79007	77741	76085	73760	70873	68232	65962	63840	61499	58505	56055	52918	50355	48102	45883	43903	41777	39658	36934	35108	33059	31508	30357	29160	27575	25733	24593	23247	22025	20852	19180	17887	16422	15078	13549	12262	11256	10357	8904	7695	6980	5994	5057	4596	3491	3026	2538	1865	1535	1273	1049	753	585	422	288	159	93	64	46	32	25	19	19	7	6	6	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Indiana	500282	496306	493841	492021	488180	482734	476538	471876	468219	464354	457871	453139	447190	440850	434642	430401	425434	419536	412135	404935	398417	392663	387278	381617	375019	367329	359430	350970	344373	338977	333312	329008	324537	318894	312521	306538	300913	295357	289183	282311	275503	268222	262207	256744	251597	244887	236565	230965	224374	219338	214509	210374	205722	200823	196176	191764	188066	185185	182108	179358	175893	172730	169112	166564	164581	162607	160454	157713	155246	152396	150664	149166	147582	145977	143495	141212	139269	138104	136555	134981	133411	131493	129677	128227	126946	125976	125146	124059	122640	121176	120019	119066	118322	117450	116549	115407	114236	113337	112626	112027	111505	110759	109683	108646	107809	107229	106540	105804	104561	103505	102243	101485	100780	100394	99804	98961	97884	96854	95750	94891	94196	93313	92434	91313	90504	89359	88421	87592	85932	85317	84317	83277	82336	81847	81006	80415	79676	78632	77565	76522	75862	74992	74328	73287	72254	71015	69975	69255	68433	67857	67122	66154	65253	64299	63678	62907	62372	61520	60598	59602	58673	57916	57206	56571	55654	54813	54080	53370	52685	52037	51612	51079	50300	49575	49063	48626	48331	48008	47432	46915	46387	45952	45594	45228	44930	44575	44140	43655	43140	42871	42633	42423	42061	41746	41438	41013	40786	40430	39909	39543	39146	38748	38337	38033	37623	37397	36997	36578	36096	35712	35237	34830	34574	34211	33558	33068	32437	32078	31715	31376	30901	30409	29936	29274	28705	28255	27778	27280	26655	26053	25473	25127	24627	24126	23732	23146	22503	21870	21033	20507	19933	19295	18630	17835	17182	16588	15961	15012	14395	13680	13039	12438	12097	11686	11210	10641	10154	9542	8955	8527	8236	7928	7435	6907	6351	5943	5507	4944	4411	3953	3437	3039	2565	2159	1786	1514	1232	981	645	477	365	259	201	126	79	56	39	30	24	19	15	12	12	10	6	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iowa	236798	236101	235539	235061	234751	233881	232765	231264	230622	230084	229187	227989	226465	225050	223511	222785	222148	221159	219914	218377	216694	214897	214067	213390	211891	210236	207969	205773	203398	202410	201267	199683	198222	197086	194395	191152	189856	187505	184968	181790	178313	174839	171545	169353	167282	163728	159635	155603	151953	147656	144922	140541	137228	133510	130732	126740	124464	123372	121967	119755	117185	114982	113042	111261	110404	109657	108514	106874	105625	104190	103011	102517	101960	101103	99946	98717	97384	96338	95809	95346	94271	93187	92145	90884	89934	89460	89096	88470	87559	86634	85596	84476	84002	83636	82944	82045	81071	79923	78887	78339	77679	77058	76211	75028	74080	73277	72876	72490	71706	71133	70405	69503	69139	68684	68291	67642	66614	65523	64645	63919	63328	62720	61749	60971	59786	58235	57294	56633	56275	55735	55006	54015	53288	52951	52722	52428	51793	50932	50336	49806	49329	49071	48789	48283	47865	47361	46659	46042	45841	45492	44976	44582	44038	43277	42777	42554	42200	41671	41271	40634	39793	39474	39166	38723	37907	37722	37132	36291	35849	35529	35071	34647	33984	33240	32509	32029	31657	31353	31041	30429	30209	29451	29007	28782	28489	28012	27686	27197	26705	26373	26051	25963	25496	25275	24854	24461	24179	24053	23926	23717	23337	22938	22551	22236	21987	21667	21478	21152	20805	20055	20016	19697	19552	19244	18926	18573	18360	17703	17577	17252	16893	16504	16170	15614	15349	14955	14651	14328	14049	13675	13289	12912	12373	11959	11671	11457	11059	10404	10111	9703	9169	8641	7884	7145	6843	6376	5868	5476	5092	4445	3924	3748	3641	3159	2902	2513	2332	2141	1995	1899	1710	1587	1510	1388	1270	1145	1048	946	868	786	699	614	549	497	424	336	298	235	179	145	124	105	90	68	45	38	29	23	22	18	17	16	14	13	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kansas	216062	216062	209689	209689	209689	209689	209689	204600	204600	200426	200426	200426	194569	194569	190018	190018	185294	185294	185294	179803	179803	174025	174025	168295	168295	168295	162061	162061	157446	157446	153021	153021	153021	147797	147797	142059	142059	134533	134533	134533	128594	128594	122741	122741	115507	115507	115507	109225	109225	103553	103553	97633	97633	97633	92215	92215	89227	89227	85181	85181	85181	82045	82045	78676	78676	76230	76230	76230	74456	74456	72968	72968	70855	70855	70855	69155	69155	67862	67862	65807	65807	65807	63952	63952	62708	62708	61111	61111	61111	59749	59749	58629	58629	56592	56592	56592	55226	55226	53959	53959	52285	52285	52285	50870	50870	49899	49899	48386	48386	48386	47410	47410	46914	46914	45220	45220	45220	43940	43940	42612	42612	41048	41048	41048	39937	39937	38401	38401	36856	36856	36856	35890	35890	35167	35167	33885	33885	33885	32547	32547	31730	31730	30638	30638	30638	29717	29717	28876	28876	27812	27812	27812	26870	26870	26172	26172	25109	25109	25109	24104	24104	23334	23334	21965	21965	21965	20933	20933	20058	20058	18611	18611	18611	17618	17618	16901	16901	15919	15919	15919	14990	14990	14443	14443	13538	13538	13538	12970	12970	12465	12465	12059	12059	12059	11681	11681	11419	11419	11047	11047	11047	10812	10812	10650	10650	10393	10393	10393	10170	10170	10011	10011	9719	9719	9719	9337	9337	9218	9218	8958	8958	8958	8539	8539	8340	8340	7886	7886	7886	7468	7468	7116	7116	6948	6751	6501	6144	5734	5458	5245	5030	4746	4449	4238	3738	3491	3328	3174	3056	2777	2482	2211	2025	1986	1849	1790	1705	1588	1494	1426	1376	1337	1268	1166	1106	1046	900	845	747	698	620	552	482	428	368	319	261	202	168	126	98	82	64	55	44	34	16	15	11	8	6	6	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentucky	261492	258517	257063	255563	250280	250280	250280	247344	244297	242321	240564	237190	234021	230693	227818	224890	223104	220660	217120	213450	209136	205668	202592	200632	198065	194193	190601	186765	183168	179041	176925	174182	171755	166139	166139	162838	160232	158100	155908	152206	148390	144753	142008	139097	137586	136137	132844	129680	127344	124646	122567	120838	119661	117505	115277	113009	111379	109670	108642	107219	105242	103305	101494	99637	97866	96942	95480	93748	92299	90996	89544	88247	87607	86797	85506	84195	83013	81691	80930	80292	79445	78456	77455	76587	74194	73158	72617	72001	70727	69728	68840	67856	66939	66491	66036	65066	64158	63517	62731	61917	61542	61106	60128	59370	58764	58000	57282	56945	56415	55704	54772	53977	53319	53064	52774	52464	51677	50885	49991	49185	48396	48032	47577	46757	45978	45230	44568	43899	43529	42265	42265	41626	40926	40299	39691	39315	38930	38298	37686	36945	35793	35254	34982	34578	33796	33254	32741	32197	31508	31185	30723	30151	29386	28727	28126	27601	27079	26764	25931	25147	24540	24060	23414	23161	22184	21605	21083	20677	20223	19653	19389	19121	18670	18245	17919	17519	17152	16376	16376	16376	16079	15842	15624	15347	15232	14859	14859	14617	14363	14141	13839	13750	13630	13454	13197	12995	12829	12647	12445	12445	11945	11945	11883	11708	11476	11287	11287	10977	10705	10410	10185	10046	9704	9464	9184	9077	9077	8571	8571	8571	8426	8286	8275	8069	8069	7688	7688	7444	7225	7080	6853	6677	6440	6440	6288	6129	5934	5822	5245	5130	4879	4879	4708	4539	4375	4146	4074	3905	3779	3481	3373	3192	3050	2960	2707	2522	2429	2291	2210	2048	1963	1840	1693	1693	1346	1149	1008	955	917	831	770	680	591	480	439	394	302	248	198	157	124	104	99	54	47	35	26	22	21	16	14	11	8	8	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Louisiana	304485	300539	299722	296499	296499	296499	293934	290960	287261	286145	282434	282434	279321	275545	272276	269643	268613	264191	264191	261329	258914	254562	252136	251123	247177	247177	244078	241335	237740	232414	232245	230602	230602	225638	225638	224403	221160	220192	216709	216709	211966	209914	207685	205059	204513	201981	201981	198531	194702	194702	193372	192981	191715	191715	190845	190164	189148	187995	187720	186649	186649	186216	185822	184724	183802	183575	182603	182603	181904	181132	179769	179070	178869	177726	177726	176952	176209	175329	174647	174587	173406	173406	173149	172625	170469	169937	169719	168826	168826	168009	167458	166848	166315	166075	165152	165152	164446	163869	163253	162501	162258	161322	161322	160343	159865	159253	158882	158390	157109	157109	156354	155890	154329	154073	153764	152369	152369	151547	150734	149583	148894	148568	146944	146944	146338	145661	144116	143566	142943	141720	141720	140821	139903	139125	138485	137918	136737	136737	135439	134304	133125	131961	131399	128746	128746	127246	125943	124461	120846	119747	116280	116280	114481	112773	111038	109917	107574	103734	103734	101650	99354	96583	94892	91706	88590	88590	86411	84131	82042	79827	78122	76803	74636	71994	70151	68263	66327	65226	63289	63289	61561	60178	58095	57081	56236	54769	54769	53415	52477	51595	50239	49778	49385	48515	48634	48634	47706	47172	46619	46283	44995	44472	44030	43612	43050	42816	42486	41989	41562	41133	40746	40341	39916	39577	38802	38802	38497	38054	37809	37169	37040	36925	36504	35316	35038	34709	34432	34117	33837	33489	32662	32050	31815	31600	31417	30855	30652	30399	29996	29673	29340	29140	28711	28001	27660	27286	27068	26773	26512	26140	25739	25258	24854	24523	23928	23580	23118	22532	21951	21518	21016	20595	20014	19253	18283	17030	16284	14867	13010	12496	10297	9150	6424	5237	4025	3540	3315	2746	2305	1795	1388	1172	837	580	473	347	240	137	115	90	51	36	14	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maine	22909	22319	21880	21547	21547	21226	20491	19743	19285	18946	18739	18337	17901	17311	16760	16349	15923	15620	15206	14861	14454	14049	13775	13348	13127	12844	12554	12208	11976	11757	11508	11288	11265	11265	11027	10799	10544	10359	10123	9958	9734	9519	9363	9117	8944	8791	8639	8395	8202	8060	7888	7693	7603	7444	7260	7077	6926	6799	6715	6668	6570	6467	6387	6311	6254	6201	6137	6095	6064	6027	5989	5962	5939	5913	5865	5836	5816	5780	5752	5723	5696	5666	5639	5604	5565	5545	5519	5486	5468	5431	5391	5337	5300	5288	5260	5235	5215	5171	5146	5106	5079	5035	5005	4962	4941	4918	4903	4863	4834	4792	4760	4734	4713	4701	4682	4667	4632	4617	4567	4548	4526	4512	4489	4436	4414	4389	4368	4356	4335	4317	4285	4253	4234	4213	4197	4168	4144	4115	4089	4070	4050	4049	4042	4026	4014	3997	3992	3975	3970	3958	3937	3912	3888	3866	3838	3832	3814	3790	3757	3737	3723	3723	3711	3687	3646	3636	3598	3578	3566	3558	3539	3520	3499	3486	3460	3440	3423	3415	3397	3373	3328	3294	3253	3219	3191	3154	3102	3070	3017	2994	2971	2957	2938	2913	2878	2836	2819	2810	2793	2757	2721	2667	2637	2606	2588	2570	2524	2482	2446	2418	2377	2349	2325	2282	2226	2189	2137	2109	2074	2055	2013	1948	1877	1819	1741	1713	1687	1648	1603	1565	1515	1477	1462	1436	1408	1374	1330	1254	1226	1205	1185	1152	1123	1095	1056	1040	1023	1015	990	965	937	907	888	875	867	847	827	796	770	734	698	633	616	586	560	537	519	499	470	456	432	376	344	303	275	253	211	168	155	149	125	107	89	73	57	53	43	32	17	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maryland	271061	269183	267198	265440	263160	260728	257862	255397	253073	250808	248754	246553	243984	241767	239362	236961	234647	232009	228471	225855	222653	219961	217329	215027	212384	209191	205399	203355	201135	198370	196447	194448	192858	190480	188161	185464	183797	182139	179971	177086	174733	171823	169805	167656	165930	164090	161769	159900	158423	156709	155371	153996	152915	151505	149964	148766	147766	146995	146145	145281	144314	143387	142425	141741	140844	140279	139487	138691	137979	137236	136744	136154	135657	135127	134329	133548	132918	132343	131861	131357	130795	130159	129425	128664	128204	127791	127290	126819	126222	125510	124725	124311	123880	123403	122972	122359	121800	121297	120912	120568	120156	119744	119062	118519	117888	117245	116646	116110	115533	114724	114078	113575	113239	112883	112119	111607	110831	110012	109319	108863	108249	107791	107294	106664	106063	105486	105046	104669	104102	103523	102899	102229	101649	101235	100715	100212	99693	98875	98160	97384	96843	96258	95503	94581	93806	93005	92426	91854	91144	90274	89365	88346	87177	86285	85524	84876	83748	83054	81766	80836	80172	79545	78685	78131	77206	76371	75664	75016	74260	73527	73109	72467	71910	71447	70861	70396	69904	69632	69341	68961	68423	67918	67559	67254	66777	66450	66115	65777	65337	65007	64603	64306	63956	63548	63229	62969	62409	62032	61701	61305	60613	60197	59465	58904	58404	57973	57482	56770	55858	54982	54175	53327	52778	52015	50988	49709	48423	47687	47152	46313	45495	44424	43531	42323	41546	39762	38804	37968	36986	35903	34812	34061	33373	32587	31534	30485	29374	28163	27117	26408	25462	24473	23472	21742	20849	20113	19487	18581	17766	16616	15737	14775	14193	13684	12830	12308	11572	10784	10032	9472	8936	8225	7694	6968	6185	5529	4371	4045	3609	3125	2758	2331	1985	1660	1413	1239	992	774	580	423	349	288	244	190	149	107	85	57	37	31	26	17	12	9	6	5	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massachusetts	361079	356934	352736	349602	341925	341925	335988	331174	327374	323531	319270	314926	309247	304112	298160	294231	290578	285725	280436	274781	269412	263447	259325	256844	252017	246398	240907	234232	229205	226132	224964	222469	219252	214594	214594	211199	208623	206850	204155	200949	198550	195868	192964	190439	188275	186142	183095	180189	177541	174881	172727	171399	169576	167274	165161	163299	161585	160549	159707	158576	157146	155564	154218	153037	151777	150565	149488	148285	147215	146166	145464	144488	143660	142930	142346	141579	140992	140412	139663	138903	138340	137701	136936	136492	135957	135462	134947	134303	133631	132870	132116	131584	131072	130642	130050	129481	128993	128512	127969	127796	127540	127181	126582	126128	125699	125393	125080	124826	124540	123986	123546	123143	122962	122791	122562	122196	121758	121546	121131	128888	128533	128229	128030	127584	127124	126756	126420	126022	125360	125360	125216	124728	124415	123588	123413	123200	122897	122531	122319	122000	121707	121315	121040	120711	120291	119874	119643	119203	118657	118458	118040	117612	117098	116684	116182	115926	115637	115268	114985	114647	114320	114033	113789	113534	113238	112879	112581	112347	112130	111827	111597	111398	111110	110897	110602	110338	110137	109974	109838	109628	109338	109143	108882	108768	108667	108443	108070	107837	107611	107439	107210	107061	106936	106650	106422	106151	105885	105690	105603	105395	105059	104667	104156	103889	103626	103436	103132	102557	102063	101592	101163	100805	96965	96301	95512	94895	94220	93693	93271	92675	91662	90889	90084	88970	87925	87052	86010	84933	83421	82182	80497	79332	78462	77793	76743	75333	73721	72025	70271	69087	68087	66263	64311	62205	60265	58302	56462	54938	53348	50969	47992	44913	43168	41416	39820	37527	35125	32492	29970	28109	26794	25381	22766	20878	18843	16692	15104	13739	12402	11637	10303	8867	7639	6521	5653	4856	4158	3151	2318	1739	1060	678	547	426	314	229	156	118	97	64	38	23	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
