State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Alabama	17849	17358	17031	16553	16029	15648	15194	14507	14152	13670	13410	13049	12374	12078	11768	11671	11387	11094	10699	10468	10164	9889	9668	9384	9046	8691	8436	8110	7885	7611	7294	7063	6916	6744	6537	6417	6213	6026	5825	5598	5317	5074	4897	4719	4515	4400	4237	3951	3800	3582	3262	3007	2838	2499	2197	2003	1840	1632	1534	1270	1106	997	941	825	717	639	531	386	242	196	167	131	106	78	51	39	29	22	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alaska	460	434	430	425	412	411	409	408	408	404	402	402	400	400	397	388	388	388	384	384	382	380	379	378	375	373	372	371	369	366	365	356	356	352	346	342	340	340	338	336	330	322	320	315	310	301	294	286	278	273	258	247	236	226	213	191	185	171	157	147	142	133	119	114	102	85	69	59	42	37	23	20	16	10	6	6	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arizona	20119	19255	18465	17763	17261	16782	16560	16339	16039	15607	15315	14897	14566	14170	13937	13631	13168	12673	12175	11735	11379	11118	10960	10526	9944	9706	9304	8919	8640	8364	7961	7648	7202	6948	6716	6526	6280	6043	5768	5459	5251	5064	4928	4718	4507	4234	3962	3806	3701	3539	3393	3111	3018	2726	2575	2456	2269	2018	1769	1596	1414	1289	1154	919	773	663	508	401	326	234	152	103	63	44	27	20	18	12	12	10	10	10	6	6	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
Arkansas	7253	7011	6776	6531	6277	6177	6028	5920	5772	5610	5456	5002	4922	4812	4758	4576	4462	4365	4235	4161	4038	4007	3745	3745	3692	3607	3522	3461	3417	3358	3304	3269	3201	3122	3064	2998	2907	2807	2598	2391	2260	1969	1779	1776	1690	1615	1593	1495	1472	1276	1227	1201	1146	1077	997	927	853	740	732	678	621	560	504	445	403	375	328	296	222	192	165	118	100	62	37	28	22	16	12	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
California	112243	109860	105517	103868	101758	99746	96527	94323	92550	90674	88225	86003	83785	81834	80113	78734	76898	74861	73035	70978	69340	67931	66739	64505	62302	60636	58695	56140	54901	53647	52204	50322	48795	46414	45172	43673	42565	41317	39556	37688	35814	33869	31591	30829	29420	28126	27097	25859	24437	23433	22562	21566	20337	19191	17706	16545	15356	14055	12755	11397	10172	8815	7643	6707	6058	5226	4368	3518	2990	2587	2105	1804	1597	1318	1107	923	740	621	504	406	352	326	221	194	131	119	79	62	48	34	30	22	22	18	16	15	13	13	12	12	12	9	9	9	8	8	8	8	8	7	7	6	6	6	6	6	6	6	6	4	4	4	4	4	3	3	2	0	0	0	0
Colorado	26378	26098	25612	25121	24766	24542	24248	24157	23954	23485	23178	22797	22475	22196	21927	21624	21224	20830	20467	20152	19875	19697	19371	18827	18371	17830	17364	16902	16624	16224	15766	15261	14745	14304	13793	13355	12884	12171	11182	10871	10440	10100	9723	9426	9046	8675	7493	7290	7128	6898	6638	6322	6098	5655	5429	5172	4950	4565	4173	3724	3341	2965	2624	2306	2061	1732	1429	1086	911	720	591	475	362	277	183	183	160	131	101	77	49	24	18	14	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Connecticut	42201	42022	41762	41559	41288	41234	40873	40465	40022	39640	39203	39016	38430	38116	37419	36703	36085	35464	34855	34333	33765	33554	32984	32411	31783	30995	30621	29973	29287	29287	28764	27700	26767	26312	25997	25269	24582	23921	23100	22469	20360	19815	17962	17550	16809	15884	14753	13989	13381	12035	11510	10538	9784	8781	7781	6906	5675	5276	4915	3824	3557	3128	2571	1993	1524	1291	1012	875	618	415	327	223	194	159	96	68	41	26	20	8	5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delaware	9498	9422	9236	9171	9096	9066	8965	8809	8690	8529	8386	8194	8037	7870	7670	7537	7366	7214	6952	6741	6555	6447	6280	6111	5939	5778	5371	5288	5208	5038	4918	4734	4655	4575	4162	4034	3576	3442	3308	3200	2931	2745	2538	2538	2323	2075	2014	1926	1761	1638	1479	1326	1209	1116	928	783	673	593	450	393	368	319	264	232	214	165	119	119	104	87	56	45	39	30	26	17	8	7	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Florida	56163	55421	54496	53285	52633	52254	51745	50866	50127	49447	48671	47470	46940	46436	45585	44810	44134	43209	42388	41897	40982	40596	39998	39196	38828	38001	37429	36892	36078	35460	34725	33690	33192	32844	32136	31527	30836	30533	29647	28576	27868	27056	26312	25491	24747	23340	22519	21628	21019	19895	18986	17968	16826	15698	14747	13629	12350	11544	10268	9008	7559	6741	5704	4948	4038	3198	2439	1975	1412	1227	1005	762	652	432	328	216	167	136	96	64	58	49	25	14	9	6	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Georgia	47096	46345	45869	45277	44602	42301	41191	40362	39572	39021	38234	37401	36706	36071	35528	35349	35077	34587	34125	33680	33268	32658	31823	31292	30725	30187	29196	28710	27928	27627	26805	25832	25128	24217	23592	22830	22566	22014	21477	20493	19662	19084	18216	17580	17152	16144	15120	14578	13621	12550	12261	11856	10885	10204	9156	7554	6731	6374	5960	5440	4744	4110	3024	2682	2445	2197	1633	1374	1093	799	619	555	483	283	197	145	121	98	66	56	56	33	19	17	5	6	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hawaii	652	651	648	646	643	643	643	643	643	642	642	640	639	638	638	637	637	636	637	634	633	631	630	627	627	625	624	619	619	618	618	617	612	606	606	605	603	599	595	591	585	583	579	573	552	540	529	516	503	498	486	465	442	435	410	387	371	351	319	285	258	224	202	173	151	118	106	101	84	65	53	45	35	25	15	12	9	6	3	2	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idaho	2839	2838	2767	2767	2730	2698	2626	2626	2626	2595	2533	2505	2476	2453	2417	2417	2388	2351	2324	2293	2260	2230	2230	2205	2178	2158	2127	2106	2061	2061	2034	2013	1982	1951	1917	1893	1885	1864	1831	1800	1766	1736	1672	1668	1655	1609	1587	1464	1453	1425	1407	1396	1353	1232	1210	1169	1100	1076	1011	889	668	525	415	314	265	234	189	122	73	50	47	42	31	23	11	7	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illinois	120260	118913	117451	115832	114305	113185	112008	110295	107792	105441	102681	100410	98018	96473	94182	92447	90359	87929	84689	83016	79002	77733	76081	73756	70868	68227	65958	63830	61485	58500	56049	52908	50349	48097	45879	43896	41773	39650	36932	35107	33053	31503	30346	29135	27573	25729	24591	23246	22022	20851	19179	17884	16422	15078	13553	12259	11254	10357	8871	7678	6972	5993	5057	4596	3491	3027	2540	1864	1536	1285	1049	752	584	421	287	159	104	92	63	46	32	24	19	13	7	6	5	5	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	0	0
Indiana	34574	33553	33553	33058	32425	32068	31707	31370	30894	30405	29931	29270	28702	28245	27765	27274	26650	26047	25470	25117	24620	24122	23730	23144	22499	21865	21028	20502	19930	19293	18629	17818	17226	16579	15960	15012	14311	13621	12436	12436	12090	11677	11206	10639	10149	9527	8941	8514	8221	7920	7431	6905	6351	5943	5507	4942	4409	3948	3436	3038	2564	2159	1783	1514	1232	962	962	477	360	258	200	124	124	55	35	30	30	19	19	12	12	10	10	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iowa	19489	19138	18791	18498	18253	17652	17544	17208	16792	16405	15949	15525	15291	14948	14643	14321	14038	13658	13279	12900	12363	11958	11666	11447	11052	10401	10202	9701	9168	8633	7877	7142	6841	6375	5856	5460	5087	4442	3921	3744	3634	3153	2900	2508	2332	2141	1994	1898	1710	1587	1510	1388	1270	1145	1048	945	868	785	699	614	548	496	424	336	298	235	179	145	122	105	90	68	44	44	38	29	23	18	18	17	16	14	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kansas	9765	9765	9765	9436	9399	9281	9077	9052	9048	9035	8678	8619	8414	8394	8041	7990	7907	7702	7492	7302	7113	6979	6748	6498	6144	5734	5456	5244	5029	4745	4446	4235	3734	3490	3327	3173	3055	2773	2481	2210	2024	1984	1847	1789	1703	1587	1493	1425	1375	1334	1263	1163	1105	1044	900	845	747	698	620	550	482	428	369	320	263	205	170	125	92	79	63	54	44	34	21	16	13	8	6	6	5	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentucky	9704	9704	9464	9185	9077	8951	8569	8569	8569	8423	8285	8163	8048	7916	7673	7673	7434	7213	7065	6849	6672	6436	6436	6285	6120	5927	5808	5236	5112	4864	4864	4695	4523	4360	4133	4054	3882	3753	3467	3353	3177	3027	2942	2679	2512	2405	2278	2193	2036	1951	1841	1692	1509	1338	1140	1081	970	871	775	714	623	529	430	389	357	296	242	192	153	121	66	53	54	47	34	26	22	21	15	13	10	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Louisiana	39916	39577	39577	38802	38497	38054	37718	37079	36986	36814	36496	35316	35038	34709	34432	34117	33739	33420	32620	32035	31805	31590	31406	30853	30650	30397	29995	29671	29338	29138	28704	27998	27659	27286	27068	26773	26511	26138	25735	25253	24851	24520	23927	23579	23113	22511	21942	21514	21012	20592	20011	19249	18280	17030	16284	14866	13010	12493	10169	9094	6424	5235	4023	3537	3313	2744	2303	1795	1384	1170	837	762	535	391	280	196	136	103	85	36	19	13	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maine	2325	2282	2226	2189	2137	2109	2002	1990	1972	1948	1877	1819	1741	1712	1683	1647	1602	1565	1515	1477	1462	1436	1408	1374	1330	1254	1226	1205	1185	1152	1122	1095	1055	1039	1023	1015	990	965	937	907	888	875	867	847	827	794	770	733	696	632	615	585	560	537	519	499	470	456	432	376	344	275	275	253	211	168	156	142	118	107	89	70	56	51	42	31	16	4	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maryland	52778	52015	50987	49708	48423	47684	47684	47150	45495	44424	43530	42317	41545	39762	38804	37957	36984	35903	34812	34061	33373	32587	31534	30459	29373	28163	27116	26389	25462	24473	23465	21742	20846	20109	19487	18581	17766	16616	15735	14775	14193	13678	12829	12307	11572	10784	10031	9472	8935	8225	7694	6968	6185	5529	4371	4045	3609	3125	2758	2331	1985	1660	1412	1242	995	773	580	423	349	288	244	190	190	107	85	57	37	31	31	17	12	12	9	8	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massachusetts	97005	96301	95512	94895	94220	93693	93271	92675	91662	90889	90084	88970	87925	87052	86010	84933	83421	82182	80497	79332	78462	77793	76743	75333	73721	72024	70271	69087	68087	66263	64311	62177	60252	58302	56462	54823	53348	50969	46023	42944	41199	39643	38077	36372	34402	32181	29918	28163	26866	25474	22859	20973	18941	16790	15200	13837	12500	11736	10402	8966	7738	6620	5752	4851	4257	3240	2414	1835	1157	776	645	524	416	328	256	218	197	163	139	125	109	95	92	41	22	6	6	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Michigan	57397	56884	56553	56013	55513	55083	54878	54676	54361	53901	53494	52996	52346	51907	51138	50495	50076	49579	48390	48017	47544	47135	46754	46322	45641	45052	44396	43947	43703	43187	42333	41367	40391	39260	38210	37760	37199	36634	35288	33961	32964	31993	31418	30789	30020	29260	28057	27001	25633	24638	23993	22781	21503	20345	18969	17218	15713	14222	12739	10789	9331	7613	6495	5465	4650	3656	2855	2294	1790	1328	1035	787	549	334	80	65	54	55	33	25	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minnesota	24850	24186	23530	22947	22462	21959	21312	20573	19843	19004	18199	17666	17026	16370	15666	14968	14236	13432	12914	12488	11794	11265	10785	10085	9363	8577	7851	7212	6640	6208	5711	5126	4636	3625	3369	3237	3127	2953	2781	2618	2523	2463	2347	2207	2068	1909	1805	1693	1647	1618	1427	1245	1245	1155	1069	980	928	863	788	742	687	629	576	503	441	396	344	286	261	235	169	137	115	89	77	60	54	35	21	18	12	3	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mississippi	15501	15207	14787	14366	14038	13720	13453	13249	12997	12615	12220	11961	11701	11422	11286	11113	10799	10469	10089	9906	9673	9498	9366	9089	8681	8416	8186	7876	7550	7438	7209	6814	6561	6340	6090	5906	5710	5429	5150	4893	4711	4508	4273	3972	3789	3620	3360	3087	2940	2781	2642	2465	2258	2003	1915	1848	1748	1566	1460	1178	1064	935	845	756	484	484	484	376	314	249	208	140	80	50	34	21	12	10	10	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Missouri	13147	12962	12791	12672	12491	12285	12161	11982	11749	11556	11339	11221	11018	10888	10738	10620	10401	10257	10088	9952	9863	9789	9613	9431	9289	9056	8877	8707	8341	8107	7796	7529	7398	7275	7137	6961	6794	6614	6312	6131	5937	5799	5653	5509	5274	5108	4893	4683	4385	4159	4024	3789	3539	3327	3037	2723	2369	2285	2111	1833	1591	1336	1032	888	829	663	502	352	255	183	106	90	72	26	22	8	8	6	5	4	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montana	520	510	498	490	486	484	484	484	484	479	479	479	472	471	469	469	467	463	463	462	460	459	459	458	456	456	456	456	454	454	452	452	451	451	449	448	445	444	442	439	437	433	433	426	422	413	331	331	331	331	331	331	331	331	318	318	296	281	262	241	217	198	177	161	147	120	89	65	51	45	34	27	19	15	12	9	8	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska	13884	13690	13440	13054	12788	12424	12168	11942	11791	11492	11249	10947	10685	10457	10171	10050	9607	9241	8908	8531	8390	8171	8091	7695	7067	6667	6335	5988	5597	5260	4781	4232	3760	3280	2880	2517	2394	2110	1895	1676	1436	1293	1200	1163	1003	960	916	874	832	757	703	646	576	522	477	401	354	318	284	254	214	177	153	129	108	83	76	62	55	52	49	45	36	31	30	24	18	18	18	13	11	10	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevada	8613	8516	8371	8233	8138	8077	7975	7900	7783	7502	7494	7154	7154	6903	6903	6835	6758	6593	6494	6300	6158	6135	6069	5721	5718	5754	5640	5490	5490	5407	5075	5040	4951	4802	4726	4642	4547	4373	4225	4092	3945	3815	3727	3629	3461	3324	2624	2624	2624	2624	2624	2624	2456	2318	2098	1953	1836	1752	1551	1458	1279	1113	1009	926	637	520	536	408	281	249	194	158	153	91	55	55	45	26	21	20	11	7	7	4	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewHampshire	4651	4551	4389	4389	4286	4231	4197	4149	4089	4014	3935	3721	3721	3652	3596	3556	3464	3382	3299	3239	3159	3071	3011	2946	2843	2741	2636	2588	2518	2429	2310	2146	2054	2009	1936	1864	1790	1719	1670	1588	1491	1447	1392	1342	1285	1211	1139	1091	1019	985	928	885	819	788	747	715	669	620	540	479	367	367	313	268	214	187	157	137	108	102	78	65	55	44	39	26	17	13	7	6	6	5	5	4	4	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewJersey	159659	159606	158832	157815	156628	155781	155092	154154	153087	152600	151463	150399	149009	148039	146334	145089	143905	142704	141490	140743	139945	138532	137085	135454	133635	131846	130593	128269	126744	123717	121190	119282	116755	114246	111478	109465	106074	102772	99989	95411	92373	88722	85301	81720	78796	75317	71030	68396	64655	61850	58151	54588	51393	47437	44416	41091	37505	34997	29895	25590	22255	18696	16636	13386	10836	8825	6331	4402	3675	2851	1914	1327	890	742	417	267	176	98	72	56	29	23	23	15	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewMexico	7689	7623	7489	7361	7251	7129	7023	6940	6792	6622	6469	6314	6188	6091	5624	5585	5585	5435	5301	5161	5034	4844	4759	4660	4490	4287	4136	4029	3849	3732	3513	3411	3213	2974	2823	2724	2660	2521	2376	2210	1971	1971	1845	1798	1711	1597	1345	1345	1345	1245	1174	1090	989	865	796	688	626	545	494	403	362	315	281	234	208	194	136	112	95	82	65	57	43	35	28	23	21	13	13	10	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	370839	369729	368353	366802	365034	363905	362833	361584	359995	358223	356527	354439	352914	351440	350190	348301	345882	343120	340730	338554	337124	335464	333191	330476	327538	324047	321261	319022	316484	313046	308383	304441	299760	295175	292065	288114	282212	271659	263529	257607	251959	247512	242786	236732	229642	222284	213779	202208	195031	188694	180533	170512	159937	149476	138988	130830	122178	113892	103652	90390	82133	74447	67194	59240	53303	44813	38976	32968	25578	20911	15832	12208	7848	5637	3052	1544	950	729	527	421	325	207	173	145	107	77	25	23	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
