State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Hawaii	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	16	16	16	16	16	14	14	13	12	12	12	10	10	9	9	9	9	9	9	9	8	8	6	5	5	5	4	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idaho	82	82	82	82	82	81	79	79	79	79	77	77	77	74	73	73	73	72	69	69	69	67	67	67	67	67	66	64	64	64	63	63	60	60	58	56	56	54	54	54	51	48	45	44	43	41	41	39	33	27	27	25	24	19	15	13	10	10	10	9	9	9	7	6	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illinois	5426	5368	5308	5225	5118	4960	4912	4884	4817	4740	4634	4547	4399	4257	4198	4149	4075	3945	3815	3617	3480	3426	3362	3262	3139	2977	2843	2673	2632	2576	2464	2361	2221	2132	1992	1943	1884	1804	1696	1577	1479	1359	1302	1272	1142	1081	958	878	800	727	682	607	534	464	384	309	282	248	211	165	146	107	84	70	50	37	26	21	16	12	9	6	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Indiana	2134	2125	2110	2068	2030	2004	1984	1976	1964	1941	1913	1864	1824	1765	1751	1741	1691	1646	1619	1578	1540	1508	1490	1447	1414	1377	1326	1264	1246	1229	1175	1114	1065	992	932	813	785	741	706	661	630	569	562	545	519	477	436	387	350	343	330	300	246	203	173	141	127	116	102	78	65	50	35	32	31	26	18	14	12	7	6	4	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iowa	537	531	525	510	496	480	460	456	446	441	414	400	367	355	351	346	336	318	306	289	271	265	252	243	231	219	207	188	184	175	170	162	148	136	127	118	112	107	96	90	83	79	75	74	64	60	53	44	44	41	34	31	27	27	26	25	22	11	11	11	9	7	6	4	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kansas	211	209	209	209	207	204	201	200	200	200	199	197	193	190	189	189	187	181	179	178	174	172	172	167	164	163	160	154	142	140	136	133	132	127	126	120	119	117	112	111	107	101	94	86	84	80	76	69	63	56	55	50	42	38	30	25	23	21	19	14	11	10	9	7	6	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentucky	441	441	434	424	420	407	403	399	399	398	393	381	369	354	346	346	343	341	334	333	325	312	312	304	302	286	278	267	256	252	248	240	235	231	216	211	208	203	194	185	172	155	149	145	140	131	124	115	106	98	94	90	84	73	66	52	44	40	34	34	20	18	11	9	9	8	5	5	3	3	3	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Louisiana	2791	2785	2766	2740	2722	2701	2690	2690	2683	2669	2629	2608	2581	2563	2491	2479	2448	2417	2381	2347	2308	2286	2267	2227	2208	2167	2115	2064	2012	1993	1970	1905	1845	1801	1740	1729	1703	1660	1599	1532	1405	1328	1296	1267	1213	1156	1103	1013	884	840	806	755	702	652	582	512	477	412	370	310	273	240	186	152	137	119	83	65	46	34	20	16	10	10	7	5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maine	89	89	85	84	81	79	78	78	77	75	73	73	73	71	70	70	69	69	66	65	65	64	64	63	62	62	61	57	57	56	55	53	52	51	51	50	50	47	44	39	36	35	34	32	29	27	24	20	19	19	19	17	16	14	12	10	10	10	9	7	7	5	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maryland	2532	2509	2466	2428	2392	2333	2302	2277	2243	2207	2159	2123	2081	2023	1992	1957	1911	1866	1809	1756	1683	1644	1614	1560	1503	1443	1390	1317	1281	1251	1192	1139	1078	1016	945	910	875	798	748	698	652	582	548	534	494	459	413	302	262	236	207	172	139	124	104	92	68	54	42	36	33	18	15	11	10	5	4	4	4	3	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massachusetts	6846	6768	6718	6640	6547	6473	6416	6372	6304	6228	6148	6066	5938	5862	5797	5705	5592	5482	5315	5141	5108	4979	4840	4702	4552	4420	4212	4090	4004	3846	3716	3562	3405	3153	3003	2899	2730	2556	2360	2182	1961	1809	1706	1560	1404	1245	1108	957	844	756	686	599	503	433	356	260	231	216	192	154	122	89	56	48	44	35	25	15	11	9	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michigan	5491	5463	5406	5372	5334	5266	5240	5228	5223	5158	5129	5060	5017	4915	4891	4880	4825	4787	4714	4674	4584	4551	4526	4393	4343	4250	4179	4135	4049	4020	3866	3788	3670	3566	3406	3314	3273	3084	2977	2812	2698	2466	2389	2307	2226	2091	1919	1766	1601	1486	1391	1280	1076	959	845	727	616	540	478	417	336	264	197	132	111	93	63	43	24	16	9	6	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minnesota	1050	1036	1006	977	942	908	890	878	861	851	818	786	757	740	731	709	692	672	638	614	591	578	558	534	508	485	455	428	419	395	371	343	319	301	286	272	244	221	200	179	160	143	134	121	111	94	87	79	70	70	64	57	50	39	34	30	29	24	22	18	17	12	10	9	5	4	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mississippi	734	723	710	693	670	652	635	625	616	596	580	570	554	528	521	510	493	480	465	457	435	430	421	409	396	374	342	310	303	291	281	261	250	239	229	227	221	209	201	193	183	169	159	152	140	129	122	111	98	96	93	82	76	67	59	51	43	35	29	26	22	20	16	14	13	8	6	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Missouri	784	782	740	715	705	698	694	689	685	680	670	643	631	609	601	593	579	564	548	528	512	502	492	481	449	429	408	387	378	373	355	341	331	324	296	282	280	267	248	236	221	201	196	194	184	170	164	151	136	116	116	105	94	86	79	56	52	44	31	24	18	15	13	12	10	9	8	8	5	4	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montana	17	17	17	17	17	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	14	14	14	14	14	14	12	12	10	10	8	7	7	7	7	6	6	6	6	6	6	6	6	6	5	5	5	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska	178	177	177	170	168	160	155	153	150	149	148	141	136	132	129	129	122	117	106	102	99	97	95	92	91	85	81	78	77	75	72	70	67	56	54	54	52	50	46	42	38	33	28	28	24	24	22	21	19	18	18	18	15	14	12	10	8	8	6	6	5	4	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevada	421	417	415	410	402	396	396	394	392	387	381	378	373	364	350	349	345	339	331	321	312	306	306	301	293	286	276	266	262	257	254	243	237	225	219	206	206	203	195	187	163	163	158	155	151	142	137	130	114	113	111	86	82	80	60	58	46	46	43	38	32	26	18	15	14	10	10	10	6	4	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewHampshire	245	242	238	232	223	214	210	209	208	204	199	190	182	172	172	171	159	151	150	142	133	133	131	121	114	111	92	86	86	84	81	72	66	60	60	60	60	53	51	48	42	42	41	38	37	34	32	27	23	23	23	22	21	18	13	9	9	9	7	5	4	3	3	3	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewJersey	11698	11634	11531	11401	11339	11191	11144	11133	11081	10985	10843	10747	10586	10435	10356	10249	10138	9946	9702	9508	9310	9255	9116	8952	8801	8549	8244	7910	7871	7742	7538	7228	6770	6442	6044	5938	5863	5617	5368	5063	4753	4377	4202	4070	3840	3518	3156	2805	2443	2350	2183	1932	1700	1504	1232	1005	917	847	647	539	355	267	199	161	140	108	81	62	44	27	20	16	11	9	5	3	3	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewMexico	356	351	344	335	329	325	320	317	308	302	294	283	276	270	265	259	253	242	231	219	208	200	191	181	172	169	162	156	151	139	131	123	112	110	104	99	93	84	78	71	65	58	55	53	51	44	36	36	31	26	20	19	17	16	13	12	12	11	10	7	6	5	4	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	29699	29612	29535	29438	29339	29241	29138	29046	28900	28802	28663	28540	28437	28302	28168	27953	27755	27617	27448	27282	27003	26798	26584	26358	26206	25956	25028	24788	24576	24035	23841	23616	23287	22777	22267	21804	21326	20759	20212	19647	19040	18412	17793	17141	16473	15669	14937	14001	12998	12116	11159	10162	9166	8138	7185	6130	5335	4535	3716	2963	2415	1929	1512	1180	935	645	502	375	256	183	142	95	68	39	32	18	10	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthCarolina	911	903	888	859	827	789	780	771	763	754	733	721	711	684	679	671	660	632	615	597	571	561	554	537	521	497	477	454	436	428	405	385	366	353	331	309	300	270	253	242	217	187	183	175	159	140	128	116	91	86	86	78	74	61	50	40	37	30	19	17	11	10	6	6	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthDakota	64	63	62	60	59	54	54	53	52	52	51	49	45	44	43	42	42	40	40	38	36	35	35	33	31	31	25	25	25	24	23	19	19	19	19	17	16	15	15	14	13	13	10	9	9	9	9	9	9	8	7	7	5	4	4	3	3	3	3	3	3	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohio	2155	2149	2131	2098	2044	2002	1987	1969	1956	1872	1836	1781	1720	1657	1625	1610	1581	1534	1483	1436	1357	1341	1331	1306	1271	1225	1135	1056	1038	1021	1002	975	937	799	753	728	711	690	656	610	557	509	471	451	418	389	361	324	274	253	247	231	213	193	167	142	119	102	91	81	65	55	40	30	25	22	15	11	8	6	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oklahoma	334	334	329	326	322	318	313	311	311	307	304	299	294	288	288	288	285	284	278	278	274	272	270	266	260	253	247	238	238	238	230	222	214	207	197	195	194	188	179	169	164	143	140	139	136	131	123	109	98	96	93	88	80	79	67	51	46	42	38	34	30	23	17	16	15	8	7	5	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oregon	153	153	151	151	148	148	148	148	147	147	145	144	140	138	137	137	137	137	134	130	130	127	127	124	121	115	113	109	109	109	104	103	101	99	92	91	87	86	83	78	78	75	74	72	70	64	58	55	53	52	51	48	44	38	33	29	27	26	22	21	19	18	16	13	13	12	11	10	8	5	5	4	3	3	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pennsylvania	5555	5537	5467	5397	5290	5175	5159	5145	5121	5032	4887	4794	4675	4560	4504	4490	4432	4298	4104	3924	3846	3819	3793	3724	3599	3360	3206	2880	2843	2794	2671	2580	2392	2092	1946	1871	1842	1786	1723	1720	1620	1366	1285	1150	1027	864	833	746	563	525	515	435	344	313	240	169	159	139	102	90	74	72	48	40	35	23	16	11	7	6	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RhodeIsland	718	711	693	677	655	634	608	608	597	579	556	538	532	506	499	489	479	468	462	444	430	422	418	399	388	370	355	341	320	296	279	266	251	239	233	226	215	202	189	181	171	155	150	137	118	105	87	80	73	63	56	49	43	35	30	27	25	17	14	12	10	8	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SouthCarolina	494	487	483	470	466	446	440	435	425	419	416	407	399	391	385	380	380	371	362	355	346	331	330	320	316	305	296	283	275	267	256	244	232	192	177	174	166	157	150	140	135	124	120	119	116	109	107	97	87	82	80	72	67	63	51	48	44	40	34	31	26	22	18	16	15	13	9	7	7	5	3	3	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SouthDakota	62	62	59	54	54	50	50	50	50	50	47	46	46	44	44	44	44	43	39	39	34	34	34	31	31	29	24	21	21	21	21	17	13	11	11	11	10	10	9	9	8	7	7	7	7	7	6	6	6	6	6	6	6	6	6	4	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tennessee	360	360	356	352	353	339	334	332	325	315	313	309	301	296	293	292	288	284	271	264	248	242	241	240	238	237	225	216	211	210	205	200	196	190	184	182	179	172	172	169	159	156	151	148	146	142	135	123	114	107	107	104	95	83	72	65	50	47	36	32	23	13	13	7	6	6	3	3	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
